He,C,N,O,Ne,Mg,Si,S,Ca,Fe
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
0.03674674221337899,0.0030352220114565564,0.00033466399955110174,0.007273359934124134,0.0015884383025092283,0.0009460465954312306,0.00045604510253950865,0.0003031739731036966,2.7847204149327908e-05,0.00041363076045168893
